"","TREND_DATE","BUILDING_GROUP","CONSUMPTION"
"4078",2019-04-12,"Athletic",2160.3323
"4079",2019-04-13,"Athletic",1640.1951
"4080",2019-04-14,"Athletic",1319.7523
"4081",2019-04-15,"Athletic",2298.6516
"4082",2019-04-16,"Athletic",2209.423
"4083",2019-04-17,"Athletic",2194.0146
"4084",2019-04-18,"Athletic",1990.001
"4085",2019-04-19,"Athletic",1450.9946
"4086",2019-04-20,"Athletic",1088.0073
"4087",2019-04-21,"Athletic",1002.2603
"4088",2019-04-22,"Athletic",2063.9978
"4089",2019-04-23,"Athletic",2148.0557
"4090",2019-04-24,"Athletic",2109.4111
"4091",2019-04-25,"Athletic",2021.1118
"4092",2019-04-26,"Athletic",2136.0461
"4093",2019-04-27,"Athletic",1448.5719
"4094",2019-04-28,"Athletic",1562.7982
"4095",2019-04-29,"Athletic",2165.0374
"4096",2019-04-30,"Athletic",2072.9797
"4097",2019-05-01,"Athletic",2163.8416
"4098",2019-05-02,"Athletic",2135.5522
"4099",2019-05-03,"Athletic",1933.8823
"4100",2019-05-04,"Athletic",1259.1978
"4101",2019-05-05,"Athletic",1169.1539
"4102",2019-05-06,"Athletic",2100.1602
"4103",2019-05-07,"Athletic",2141.1223
"4104",2019-05-08,"Athletic",2075.3513
"4105",2019-05-09,"Athletic",2007.1434
"4106",2019-05-10,"Athletic",1824.5083
"4107",2019-05-11,"Athletic",1213.9489
"4108",2019-05-12,"Athletic",1206.4403
"4109",2019-05-13,"Athletic",2137.835
"4110",2019-05-14,"Athletic",2053.0234
"4111",2019-05-15,"Athletic",2224.5952
"4112",2019-05-16,"Athletic",2701.093
"4113",2019-05-17,"Athletic",1788.4045
"4114",2019-05-18,"Athletic",1326.0874
"4115",2019-05-19,"Athletic",1265.8478
"4116",2019-05-20,"Athletic",1909.7573
"4117",2019-05-21,"Athletic",1892.1213
"4118",2019-05-22,"Athletic",2013.6698
"4119",2019-05-23,"Athletic",1676.7844
"4120",2019-05-24,"Athletic",2003.0583
"4121",2019-05-25,"Athletic",1435.8403
"4122",2019-05-26,"Athletic",1050.7786
"4123",2019-05-27,"Athletic",1281.4474
"4124",2019-05-28,"Athletic",1674.0951
"4125",2019-05-29,"Athletic",2063.102
"4126",2019-05-30,"Athletic",2146.1765
"4127",2019-05-31,"Athletic",2233.0256
"4128",2019-06-01,"Athletic",1200.2401
"4129",2019-06-02,"Athletic",887.12866
"4130",2019-06-03,"Athletic",1792.8578
"4131",2019-06-04,"Athletic",2006.8854
"4132",2019-06-05,"Athletic",2459.9497
"4133",2019-06-06,"Athletic",2423.6702
"4134",2019-06-07,"Athletic",2385.3608
"4135",2019-06-08,"Athletic",1680.4553
"4136",2019-06-09,"Athletic",1406.1925
"4137",2019-06-10,"Athletic",2282.504
"4138",2019-06-11,"Athletic",2147.2634
"4139",2019-06-12,"Athletic",2167.4717
"4140",2019-06-13,"Athletic",1704.092
"4141",2019-06-14,"Athletic",1987.9993
"4142",2019-06-15,"Athletic",1584.1
"4143",2019-06-16,"Athletic",1602.1993
"4144",2019-06-17,"Athletic",2794.0383
"4145",2019-06-18,"Athletic",2880.0017
"4146",2019-06-19,"Athletic",2718.2273
"4147",2019-06-20,"Athletic",2780.5974
"4148",2019-06-21,"Athletic",2522.085
"4149",2019-06-22,"Athletic",1684.5342
"4150",2019-06-23,"Athletic",1653.6857
"4151",2019-06-24,"Athletic",2768.9802
"4152",2019-06-25,"Athletic",2775.3562
"4153",2019-06-26,"Athletic",2708.951
"4154",2019-06-27,"Athletic",2766.4075
"4155",2019-06-28,"Athletic",2636.6467
"4156",2019-06-29,"Athletic",1541.8386
"4157",2019-06-30,"Athletic",1248.4146
"4158",2019-07-01,"Athletic",2796.915
"4159",2019-07-02,"Athletic",2623.2388
"4160",2019-07-03,"Athletic",2741.9377
"4161",2019-07-04,"Athletic",2270.1804
"4162",2019-07-05,"Athletic",2644.974
"4163",2019-07-06,"Athletic",1722.4692
"4164",2019-07-07,"Athletic",1569.4274
"4165",2019-07-08,"Athletic",2759.9465
"4166",2019-07-09,"Athletic",2888.1213
"4167",2019-07-10,"Athletic",2993.1384
"4168",2019-07-11,"Athletic",3026.4407
"4169",2019-07-12,"Athletic",2860.9004
"4170",2019-07-13,"Athletic",2026.4227
"4171",2019-07-14,"Athletic",1639.8365
"4172",2019-07-15,"Athletic",2688.122
"4173",2019-07-16,"Athletic",3028.8218
"4174",2019-07-17,"Athletic",3077.987
"4175",2019-07-18,"Athletic",3338.3115
"4176",2019-07-19,"Athletic",2495.9233
"4177",2019-07-20,"Athletic",2902.4023
"4178",2019-07-21,"Athletic",2433.1433
"4179",2019-07-22,"Athletic",3438.3965
"4180",2019-07-23,"Athletic",3403.7488
"4181",2019-07-24,"Athletic",3262.2754
"4182",2019-07-25,"Athletic",3108.4536
"4183",2019-07-26,"Athletic",2528.1016
"4184",2019-07-27,"Athletic",1628.9133
"4185",2019-07-28,"Athletic",1456.5641
"4186",2019-07-29,"Athletic",2788.2827
"4187",2019-07-30,"Athletic",2564.755
"4188",2019-07-31,"Athletic",2452.3247
"4189",2019-08-01,"Athletic",2444.8958
"4190",2019-08-02,"Athletic",2466.6504
"4191",2019-08-03,"Athletic",1757.038
"4192",2019-08-04,"Athletic",1512.2854
"4193",2019-08-05,"Athletic",3325.561
"4194",2019-08-06,"Athletic",3312.0696
"4195",2019-08-07,"Athletic",3468.3057
"4196",2019-08-08,"Athletic",3248.04
"4197",2019-08-09,"Athletic",3052.199
"4198",2019-08-10,"Athletic",2171.6648
"4199",2019-08-11,"Athletic",2257.0725
"4200",2019-08-12,"Athletic",3096.979
"4201",2019-08-13,"Athletic",3138.968
"4202",2019-08-14,"Athletic",3183.5894
"4203",2019-08-15,"Athletic",2823.3384
"4204",2019-08-16,"Athletic",3075.3516
"4205",2019-08-17,"Athletic",2423.1597
"4206",2019-08-18,"Athletic",2643.4768
"4207",2019-08-19,"Athletic",3195.9175
"4208",2019-08-20,"Athletic",2161.7004
"4209",2019-08-21,"Athletic",2816.06834616024
"4210",2019-08-22,"Athletic",2825.53367779357
"4211",2019-08-23,"Athletic",2824.29047265947
"4212",2019-08-24,"Athletic",2266.10143733699
"4213",2019-08-25,"Athletic",2278.51290000365
"4214",2019-08-26,"Athletic",2841.70587530138
"4215",2019-08-27,"Athletic",2829.08024223197
"4216",2019-08-28,"Athletic",2855.99117923197
"4217",2019-08-29,"Athletic",2850.21239975102
"4218",2019-08-30,"Athletic",2835.01458644864
"4219",2019-08-31,"Athletic",2011.07665028252
"4220",2019-09-01,"Athletic",1963.11435327795
"4221",2019-09-02,"Athletic",2647.0044288663
"4222",2019-09-03,"Athletic",2663.37693048535
"4223",2019-09-04,"Athletic",2693.59351056873
"4224",2019-09-05,"Athletic",2693.78361231922
"4225",2019-09-06,"Athletic",1752.6831
"4226",2019-09-07,"Athletic",2108.621
"4227",2019-09-08,"Athletic",1816.2599
"4228",2019-09-09,"Athletic",2980.7327
"4229",2019-09-10,"Athletic",3580.9417
"4230",2019-09-11,"Athletic",3729.6138
"4231",2019-09-12,"Athletic",3674.8801
"4232",2019-09-13,"Athletic",2940.079
"4233",2019-09-14,"Athletic",2421.9104
"4234",2019-09-15,"Athletic",2621.124
"4235",2019-09-16,"Athletic",3631.974
"4236",2019-09-17,"Athletic",3524.5884
"4237",2019-09-18,"Athletic",3684.7356
"4238",2019-09-19,"Athletic",2362.2039
"4239",2019-09-20,"Athletic",2966.51867301604
"4240",2019-09-21,"Athletic",2218.05245747314
"4241",2019-09-22,"Athletic",2215.52033847314
"4242",2019-09-23,"Athletic",2936.85241463393
"4243",2019-09-24,"Athletic",2928.71801239107
"4244",2019-09-25,"Athletic",2937.9745914625
"4245",2019-09-26,"Athletic",2893.79853221845
"4246",2019-09-27,"Athletic",2824.59033394573
"4247",2019-09-28,"Athletic",1747.21738675574
"4248",2019-09-29,"Athletic",1002.94525
"4249",2019-09-30,"Athletic",3136.3013
"4250",2019-10-01,"Athletic",3146.4187
"4251",2019-10-02,"Athletic",2278.0378
"4252",2019-10-03,"Athletic",1053.472
"4253",2019-10-04,"Athletic",1915.31953181136
"4254",2019-10-05,"Athletic",1685.98125992074
"4255",2019-10-06,"Athletic",1698.50708767074
"4256",2019-10-07,"Athletic",1953.25359846824
"4257",2019-10-08,"Athletic",1952.42735886824
"4258",2019-10-09,"Athletic",1881.99377660316
"4259",2019-10-10,"Athletic",1744.12067322762
"4260",2019-10-11,"Athletic",1805.53524961889
"4261",2019-10-12,"Athletic",1677.41824729052
"4262",2019-10-13,"Athletic",1675.16724373774
"4263",2019-10-14,"Athletic",1878.56766454133
"4264",2019-10-15,"Athletic",1906.11804762466
"4265",2019-10-16,"Athletic",1922.72825089133
"4266",2019-10-17,"Athletic",1881.59321079609
"4267",2019-10-18,"Athletic",1887.41933079609
"4268",2019-10-19,"Athletic",1526.58689445223
"4269",2019-10-20,"Athletic",1518.53010911889
"4270",2019-10-21,"Athletic",1856.94030135141
"4271",2019-10-22,"Athletic",1829.37129865856
"4272",2019-10-23,"Athletic",1827.26284194189
"4273",2019-10-24,"Athletic",1862.39195284597
"4274",2019-10-25,"Athletic",1840.77383381869
"4275",2019-10-26,"Athletic",1700.92219893566
"4276",2019-10-27,"Athletic",1670.00581276899
"4277",2019-10-28,"Athletic",1817.73643423781
"4278",2019-10-29,"Athletic",1821.50748818512
"4279",2019-10-30,"Athletic",1819.80113169346
"4280",2019-10-31,"Athletic",1338.1616
"4281",2019-11-01,"Athletic",2008.1191
"4282",2019-11-02,"Athletic",1455.1251
"4283",2019-11-03,"Athletic",1526.0848
"4284",2019-11-04,"Athletic",761.4886
"4285",2019-11-05,"Athletic",1582.36343219412
"4286",2019-11-06,"Athletic",1607.78619280625
"4287",2019-11-07,"Athletic",1610.21226616528
"4288",2019-11-08,"Athletic",1594.78538452084
"4289",2019-11-09,"Athletic",1517.10814327697
"4290",2019-11-10,"Athletic",1466.14727144983
"4291",2019-11-11,"Athletic",1503.32935385402
"4292",2019-11-12,"Athletic",1550.3846050683
"4293",2019-11-13,"Athletic",1571.08495755163
"4294",2019-11-14,"Athletic",1634.317152238
"4295",2019-11-15,"Athletic",1648.426746788
"4296",2019-11-16,"Athletic",1555.63598318514
"4297",2019-11-17,"Athletic",1557.626827278
"4298",2019-11-18,"Athletic",1693.01047075228
"4299",2019-11-19,"Athletic",1695.69289194117
"4300",2019-11-20,"Athletic",1694.05631644117
"4301",2019-11-21,"Athletic",1678.65971306714
"4302",2019-11-22,"Athletic",1672.20557358738
"4303",2019-11-23,"Athletic",1550.20295047006
"4304",2019-11-24,"Athletic",1550.20049027006
"4305",2019-11-25,"Athletic",1685.87420046595
"4306",2019-11-26,"Athletic",1675.93321169928
"4307",2019-11-27,"Athletic",922.832654583626
"4308",2019-11-28,"Athletic",363.18723
"4309",2019-11-29,"Athletic",1244.9622
"4310",2019-11-30,"Athletic",1194.4353
"4311",2019-12-01,"Athletic",1351.2959
"4312",2019-12-02,"Athletic",2037.0588
"4313",2019-12-03,"Athletic",2173.3691
"4314",2019-12-04,"Athletic",2081.4797
"4315",2019-12-05,"Athletic",1968.8867
"4316",2019-12-06,"Athletic",2026.7476
"4317",2019-12-07,"Athletic",1620.8129
"4318",2019-12-08,"Athletic",1341.4868
"4319",2019-12-09,"Athletic",2168.595
"4320",2019-12-10,"Athletic",172.3794
"4321",2019-12-11,"Athletic",1610.9355129929
"4322",2019-12-12,"Athletic",1657.99076420719
"4323",2019-12-13,"Athletic",1675.31623306552
"4324",2019-12-14,"Athletic",922.89966
"4325",2019-12-15,"Athletic",1426.3978
"4326",2019-12-16,"Athletic",1924.7916
"4327",2019-12-17,"Athletic",1986.8595
"4328",2019-12-18,"Athletic",2000.0923
"4329",2019-12-19,"Athletic",1769.7692
"4330",2019-12-20,"Athletic",1585.976
"4331",2019-12-21,"Athletic",1279.3245
"4332",2019-12-22,"Athletic",583.0075
"4333",2019-12-23,"Athletic",688.9823
"4334",2019-12-24,"Athletic",684.279
"4335",2019-12-25,"Athletic",562.07294
"4336",2019-12-26,"Athletic",725.8248
"4337",2019-12-27,"Athletic",1062.1884
"4338",2019-12-28,"Athletic",766.31287
"4339",2019-12-29,"Athletic",628.6013
"4340",2019-12-30,"Athletic",1109.7338
"4341",2019-12-31,"Athletic",1626.3682
"4342",2020-01-01,"Athletic",839.9113
"4343",2020-01-02,"Athletic",1739.4469
"4344",2020-01-03,"Athletic",1650.7484
"4345",2020-01-04,"Athletic",1205.8329
"4346",2020-01-05,"Athletic",1132.7932
"4347",2020-01-06,"Athletic",2027.039
"4348",2020-01-07,"Athletic",2081.3503
"4349",2020-01-08,"Athletic",2195.0537
"4350",2020-01-09,"Athletic",2104.5684
"4351",2020-01-10,"Athletic",2047.1661
"4352",2020-01-11,"Athletic",1495.3518
"4353",2020-01-12,"Athletic",1651.9412
"4354",2020-01-13,"Athletic",2055.485
"4355",2020-01-14,"Athletic",2056.6482
"4356",2020-01-15,"Athletic",2075.85290706624
"4357",2016-01-25,"Campus Meter",36049.297
"4358",2016-01-26,"Campus Meter",35346.7
"4359",2016-01-27,"Campus Meter",32846.7
"4360",2016-01-28,"Campus Meter",30681.902
"4361",2016-01-29,"Campus Meter",28982.203
"4362",2016-01-30,"Campus Meter",23344.998
"4363",2016-01-31,"Campus Meter",24017.104
"4364",2016-02-01,"Campus Meter",28314.201
"4365",2016-02-02,"Campus Meter",31616.098
"4366",2016-02-03,"Campus Meter",32642.996
"4367",2016-02-04,"Campus Meter",36123.594
"4368",2016-02-05,"Campus Meter",34631.492
"4369",2016-02-06,"Campus Meter",29411.697
"4370",2016-02-07,"Campus Meter",27248.8
"4371",2016-02-08,"Campus Meter",36438.4
"4372",2016-02-09,"Campus Meter",34675.598
"4373",2016-02-10,"Campus Meter",35689.195
"4374",2016-02-11,"Campus Meter",34490.8
"4375",2016-02-12,"Campus Meter",33375.496
"4376",2016-02-13,"Campus Meter",28587.002
"4377",2016-02-14,"Campus Meter",30772.7
"4378",2016-02-15,"Campus Meter",37170.7
"4379",2016-02-16,"Campus Meter",36404.203
"4380",2016-02-17,"Campus Meter",32747.598
"4381",2016-02-18,"Campus Meter",34811.7
"4382",2016-02-19,"Campus Meter",34826.996
"4383",2016-02-20,"Campus Meter",26404.492
"4384",2016-02-21,"Campus Meter",26938.395
"4385",2016-02-22,"Campus Meter",35407.805
"4386",2016-02-23,"Campus Meter",36126.797
